259,1,M,24,2,0,11/12/2015 15:21,2.5E-4,0.0
260,1,M,24,1,0,11/12/2015 15:23,1.25E-4,0.0
261,1,M,24,6,4,11/12/2015 15:23,7.5E-4,0.08
262,1,F,24,1,0,11/12/2015 15:23,1.25E-4,0.0
263,1,M,58,1,0,11/12/2015 15:24,1.25E-4,0.0
264,1,F,58,1,0,11/12/2015 15:24,1.25E-4,0.0
265,1,F,24,9,2,11/12/2015 15:25,0.001125,0.04
266,1,F,24,3,1,11/12/2015 15:25,3.75E-4,0.02
267,1,F,33,6,2,11/12/2015 15:25,7.5E-4,0.04
268,1,M,33,4,1,11/12/2015 15:25,5.0E-4,0.02
269,1,M,33,3,1,11/12/2015 15:26,3.75E-4,0.02
270,1,M,58,7,4,11/12/2015 15:28,8.75E-4,0.08
271,1,F,33,2,0,11/12/2015 15:28,2.5E-4,0.0
272,1,F,33,12,8,11/12/2015 15:28,0.0015,0.16
273,1,M,24,4,1,11/12/2015 15:28,5.0E-4,0.02
274,1,M,70,3,1,11/12/2015 15:29,3.75E-4,0.02
275,1,F,58,2,0,11/12/2015 15:32,2.5E-4,0.0
276,1,F,24,3,1,11/12/2015 15:33,3.75E-4,0.02
277,1,F,24,4,0,11/12/2015 15:33,5.0E-4,0.0
278,1,F,6,2,0,11/12/2015 15:33,2.5E-4,0.0
279,1,F,24,4,1,11/12/2015 15:36,5.0E-4,0.02
280,1,F,33,2,0,11/12/2015 15:40,2.5E-4,0.0
281,1,F,33,1,0,11/12/2015 15:40,1.25E-4,0.0
282,1,M,33,2,0,11/12/2015 15:40,2.5E-4,0.0
283,1,M,58,2,0,11/12/2015 15:42,2.5E-4,0.0
284,1,M,70,2,0,11/12/2015 15:45,2.5E-4,0.0
285,1,M,24,16,2,11/12/2015 15:45,0.002,0.04
286,1,M,24,6,3,11/12/2015 15:52,7.5E-4,0.06
287,1,F,33,2,1,11/12/2015 15:52,2.5E-4,0.02
288,1,M,33,38,31,11/12/2015 15:52,0.00475,0.62
289,1,M,24,3,0,11/12/2015 15:53,3.75E-4,0.0
290,1,F,33,2,0,11/12/2015 16:00,2.5E-4,0.0
291,1,M,70,1,0,11/12/2015 16:02,1.25E-4,0.0
292,1,F,33,3,0,11/12/2015 16:03,3.75E-4,0.0
293,1,M,33,2,0,11/12/2015 16:05,2.5E-4,0.0
294,1,F,33,2,0,11/12/2015 16:10,2.5E-4,0.0
295,1,M,24,4,1,11/12/2015 16:16,5.0E-4,0.02
296,1,M,33,5,1,11/12/2015 16:16,6.25E-4,0.02
297,1,F,24,25,24,11/12/2015 16:16,0.003125,0.48
298,1,F,33,5,3,11/12/2015 16:17,6.25E-4,0.06
299,1,M,33,1,0,11/12/2015 16:17,1.25E-4,0.0
300,1,M,33,7,2,11/12/2015 16:17,8.75E-4,0.04
301,1,M,70,7,2,11/12/2015 16:18,8.75E-4,0.04
302,1,M,6,2,1,11/12/2015 16:18,2.5E-4,0.02
303,1,M,24,4,1,11/12/2015 16:19,5.0E-4,0.02
304,1,M,33,2,0,11/12/2015 16:20,2.5E-4,0.0
305,1,M,33,2,1,11/12/2015 16:20,2.5E-4,0.02
306,1,M,58,2,0,11/12/2015 16:21,2.5E-4,0.0
307,1,M,33,2,1,11/12/2015 16:21,2.5E-4,0.02
308,1,M,33,5,1,11/12/2015 16:21,6.25E-4,0.02
309,1,M,24,9,7,11/12/2015 16:26,0.001125,0.14
310,1,F,33,1,0,11/12/2015 16:26,1.25E-4,0.0
311,1,F,33,2,0,11/12/2015 16:28,2.5E-4,0.0
312,1,F,33,3,1,11/12/2015 16:31,3.75E-4,0.02
313,1,M,33,1,0,11/12/2015 16:31,1.25E-4,0.0
314,1,M,24,5,3,11/12/2015 16:32,6.25E-4,0.06
315,1,M,58,1,0,11/12/2015 16:33,1.25E-4,0.0
316,1,M,24,2,0,11/12/2015 16:33,2.5E-4,0.0
317,1,F,33,1,0,11/12/2015 16:33,1.25E-4,0.0
318,1,M,33,1,0,11/12/2015 16:35,1.25E-4,0.0
319,1,F,58,1,0,11/12/2015 16:35,1.25E-4,0.0
320,1,M,24,2,1,11/12/2015 16:35,2.5E-4,0.02
321,1,M,24,29,3,11/12/2015 16:36,0.003625,0.06
322,1,F,33,1,0,11/12/2015 16:37,1.25E-4,0.0
323,1,M,24,37,36,11/12/2015 16:37,0.004625,0.72
324,1,M,33,2,0,11/12/2015 16:39,2.5E-4,0.0
325,1,F,33,1,0,11/12/2015 16:40,1.25E-4,0.0
326,1,M,24,49,38,11/12/2015 16:40,0.006125,0.76
327,1,F,33,1,0,11/12/2015 16:41,1.25E-4,0.0
328,1,M,24,2,0,11/12/2015 16:42,2.5E-4,0.0
329,1,M,6,1,0,11/12/2015 16:43,1.25E-4,0.0
330,1,M,33,1,0,11/12/2015 16:46,1.25E-4,0.0
331,1,M,24,1,0,11/12/2015 16:48,1.25E-4,0.0
332,1,F,16,1,0,11/12/2015 16:48,1.25E-4,0.0
333,1,M,24,30,21,11/12/2015 16:50,0.00375,0.42
334,1,F,33,1,0,11/12/2015 16:52,1.25E-4,0.0
