personId,machineId,gender,age,attendanceTime,attentionTime,date
22458,1,F,6,1,0,09/04/2016 17:42
22459,1,M,33,2,1,09/04/2016 17:49
22460,1,M,24,1,0,09/04/2016 17:49
22461,1,M,24,6,2,09/04/2016 17:52
22462,1,F,24,1,0,09/04/2016 17:56
22463,1,M,24,1,0,09/04/2016 18:00
22464,1,M,24,2,1,09/04/2016 18:00
22465,1,M,24,2,0,09/04/2016 18:00
22466,1,M,70,12,0,09/04/2016 18:01
22467,1,F,24,1,0,09/04/2016 18:03
22468,1,F,24,2,1,09/04/2016 18:03
22469,1,F,24,2,1,09/04/2016 18:03
22470,1,M,16,1,0,09/04/2016 18:06
22471,1,F,33,2,1,09/04/2016 18:07
22472,1,F,24,5,2,09/04/2016 18:07
22473,1,F,24,30,11,09/04/2016 18:08
22474,1,M,70,2,0,09/04/2016 18:10
22475,1,F,58,5,3,09/04/2016 18:14
22476,1,F,6,1,0,09/04/2016 18:14
22477,1,M,24,3,2,09/04/2016 18:14
22478,1,F,6,3,1,09/04/2016 18:21
22479,1,F,24,2,1,09/04/2016 18:26
22480,1,F,24,1,0,09/04/2016 18:28
22481,1,F,24,7,7,09/04/2016 18:28
22482,1,M,24,1,0,09/04/2016 18:29
22483,1,F,70,3,1,09/04/2016 18:33
22484,1,M,70,1,0,09/04/2016 18:33
22485,1,F,33,3,2,09/04/2016 18:34
22486,1,F,33,1,0,09/04/2016 18:37
22487,1,F,24,1,0,09/04/2016 18:39
22488,1,M,24,1,0,09/04/2016 18:39
22489,1,M,33,3,3,09/04/2016 18:39
22490,1,F,33,3,1,09/04/2016 18:40
22491,1,F,33,1,0,09/04/2016 18:40
22492,1,M,33,1,0,09/04/2016 18:41
22493,1,M,33,5,2,09/04/2016 18:42
22494,1,F,24,2,0,09/04/2016 18:45
22495,1,M,58,2,1,09/04/2016 18:45
22496,1,M,58,6,4,09/04/2016 18:45
22497,1,F,58,6,6,09/04/2016 18:45
22498,1,M,24,6,3,09/04/2016 18:45
22499,1,F,33,3,2,09/04/2016 18:47
22500,1,M,24,3,0,09/04/2016 18:47
22501,1,M,24,1,0,09/04/2016 18:47
22502,1,M,24,3,1,09/04/2016 18:48
22503,1,F,33,2,1,09/04/2016 18:48
22504,1,M,24,3,1,09/04/2016 18:49
22505,1,M,33,5,4,09/04/2016 18:49
22506,1,F,6,2,1,09/04/2016 18:49
22507,1,M,24,3,1,09/04/2016 18:49
22508,1,M,58,1,0,09/04/2016 18:52
22509,1,M,24,13,3,09/04/2016 18:54
22510,1,M,24,3,2,09/04/2016 18:57
22511,1,M,70,2,2,09/04/2016 18:59
22512,1,M,33,4,3,09/04/2016 18:59
22513,1,F,6,3,0,09/04/2016 19:02
22514,1,F,33,1,0,09/04/2016 19:05
22515,1,F,24,1,0,09/04/2016 19:05
22516,1,F,6,5,0,09/04/2016 19:18
22517,1,M,24,3,2,09/04/2016 19:19
22518,1,F,33,1,0,09/04/2016 19:19
22519,1,M,24,2,1,09/04/2016 19:28
22520,1,F,33,2,2,09/04/2016 19:37
22521,1,F,24,2,1,09/04/2016 19:41
22522,1,M,24,3,2,09/04/2016 19:45
22523,1,F,33,2,0,09/04/2016 19:47
22524,1,M,33,1,0,09/04/2016 19:47
22525,1,M,24,4,1,09/04/2016 19:47
22526,1,M,33,6,4,09/04/2016 19:47
22527,1,M,24,5,2,09/04/2016 19:51
22528,1,M,24,3,3,09/04/2016 19:51
22529,1,M,24,3,1,09/04/2016 19:53
22530,1,F,58,5,4,09/04/2016 19:53
22531,1,M,58,1,1,09/04/2016 19:53
22532,1,M,24,3,2,09/04/2016 19:55
22533,1,M,58,2,0,09/04/2016 19:55
22534,1,F,24,32,8,09/04/2016 19:55
22535,1,F,33,36,18,09/04/2016 19:56
22536,1,F,33,25,14,09/04/2016 19:58
22537,1,M,24,8,4,09/04/2016 19:58
22538,1,M,24,5,4,09/04/2016 19:59
22539,1,M,24,4,3,09/04/2016 19:59
22540,1,F,6,10,3,09/04/2016 20:00
22541,1,M,24,2,0,09/04/2016 20:00
22542,1,M,58,20,10,09/04/2016 20:00
22543,1,M,33,2,1,09/04/2016 20:02
22544,1,F,24,10,4,09/04/2016 20:02
22545,1,F,33,196,27,09/04/2016 21:35
22546,1,F,58,1,0,10/04/2016 10:39
22547,1,F,58,2,0,10/04/2016 10:39
22548,1,M,33,2,0,10/04/2016 10:39
22549,1,M,24,2,0,10/04/2016 10:49
22550,1,F,33,2,1,10/04/2016 10:59
22551,1,M,33,1,0,10/04/2016 10:59
22552,1,F,58,3,1,10/04/2016 10:59
22553,1,M,70,2,1,10/04/2016 10:59
22554,1,M,24,2,1,10/04/2016 11:05
22555,1,M,16,2,1,10/04/2016 11:12
22556,1,F,24,2,1,10/04/2016 11:25
22557,1,M,24,3,1,10/04/2016 11:25
22558,1,M,70,3,1,10/04/2016 11:30
22559,1,F,24,4,2,10/04/2016 11:30
22560,1,F,24,2,0,10/04/2016 11:45
22561,1,F,6,3,3,10/04/2016 11:45
22562,1,F,6,1,0,10/04/2016 11:47
22563,1,M,24,2,2,10/04/2016 11:47
22564,1,M,58,8,2,10/04/2016 11:47
22565,1,M,33,4,2,10/04/2016 11:48
22566,1,M,24,2,1,10/04/2016 11:58
22567,1,F,24,4,2,10/04/2016 11:58
22568,1,F,58,3,0,10/04/2016 12:05
22569,1,M,24,3,2,10/04/2016 12:06
22570,1,F,24,11,10,10/04/2016 12:06
22571,1,M,24,2,0,10/04/2016 12:10
22572,1,M,33,2,1,10/04/2016 12:15
22573,1,F,24,2,1,10/04/2016 12:20
22574,1,F,33,1,0,10/04/2016 12:20
22575,1,F,24,3,1,10/04/2016 12:23
22576,1,M,16,1,0,10/04/2016 12:23
22577,1,M,24,4,2,10/04/2016 12:23
22578,1,F,33,1,0,10/04/2016 12:25
22579,1,F,24,2,1,10/04/2016 12:26
22580,1,F,24,3,2,10/04/2016 12:26
22581,1,F,24,2,1,10/04/2016 12:28
22582,1,M,24,2,0,10/04/2016 12:32
22583,1,F,24,6,2,10/04/2016 12:32
22584,1,M,24,25,24,10/04/2016 12:32
22585,1,M,24,33,32,10/04/2016 12:33
22586,1,F,58,1,0,10/04/2016 12:33
22587,1,F,33,3,3,10/04/2016 12:33
22588,1,M,33,20,19,10/04/2016 12:33
22589,1,F,24,3,1,10/04/2016 12:34
22590,1,M,24,2,2,10/04/2016 12:34
22591,1,F,24,9,3,10/04/2016 12:34
22592,1,F,33,5,2,10/04/2016 12:36
22593,1,M,33,4,2,10/04/2016 12:38
22594,1,F,33,4,3,10/04/2016 12:42
22595,1,M,24,2,1,10/04/2016 12:43
22596,1,F,33,1,0,10/04/2016 12:43
22597,1,M,58,3,0,10/04/2016 12:44
22598,1,F,24,3,2,10/04/2016 12:46
22599,1,M,24,4,3,10/04/2016 12:46
22600,1,F,24,2,0,10/04/2016 12:48
22601,1,M,24,1,0,10/04/2016 12:48
22602,1,M,24,2,1,10/04/2016 12:48
22603,1,M,24,5,0,10/04/2016 12:49
22604,1,F,70,5,2,10/04/2016 12:52
22605,1,M,24,3,1,10/04/2016 12:53
22606,1,M,24,5,3,10/04/2016 12:53
22607,1,F,24,4,3,10/04/2016 12:53
22608,1,M,24,19,18,10/04/2016 12:53
22609,1,F,24,5,2,10/04/2016 12:54
22610,1,M,24,4,3,10/04/2016 12:54
22611,1,M,58,12,3,10/04/2016 12:54
22612,1,M,24,18,8,10/04/2016 12:55
22613,1,F,6,7,6,10/04/2016 12:55
22614,1,M,24,5,4,10/04/2016 12:55
22615,1,M,33,1,0,10/04/2016 12:56
22616,1,F,24,4,1,10/04/2016 12:56
22617,1,F,6,12,8,10/04/2016 12:56
22618,1,M,33,2,2,10/04/2016 12:57
22619,1,M,24,3,2,10/04/2016 12:58
22620,1,M,24,3,1,10/04/2016 12:58
22621,1,F,70,3,2,10/04/2016 12:59
22622,1,F,16,2,1,10/04/2016 13:00
22623,1,F,24,6,2,10/04/2016 13:05
22624,1,M,6,2,1,10/04/2016 13:08
22625,1,M,6,1,0,10/04/2016 13:08
22626,1,F,24,3,2,10/04/2016 13:11
22627,1,M,70,4,0,10/04/2016 13:11
22628,1,M,70,21,5,10/04/2016 13:11
22629,1,M,24,8,0,10/04/2016 13:11
22630,1,M,6,1,0,10/04/2016 13:12
22631,1,M,24,5,3,10/04/2016 13:13
22632,1,M,70,10,1,10/04/2016 13:13
22633,1,M,24,24,19,10/04/2016 13:14
22634,1,F,6,3,2,10/04/2016 13:14
22635,1,F,6,7,4,10/04/2016 13:15
22636,1,F,24,2,1,10/04/2016 13:15
22637,1,F,24,2,1,10/04/2016 13:15
22638,1,F,6,11,9,10/04/2016 13:15
22639,1,F,6,8,7,10/04/2016 13:15
22640,1,F,6,14,14,10/04/2016 13:15
22641,1,M,24,5,3,10/04/2016 13:25
22642,1,M,70,3,0,10/04/2016 13:26
22643,1,M,33,3,1,10/04/2016 13:30
22644,1,M,24,2,1,10/04/2016 13:38
22645,1,F,24,5,3,10/04/2016 13:40
22646,1,M,58,3,2,10/04/2016 13:41
22647,1,F,33,4,1,10/04/2016 13:41
22648,1,F,24,1,0,10/04/2016 13:42
22649,1,M,24,4,2,10/04/2016 13:47
22650,1,M,24,2,1,10/04/2016 13:47
22651,1,M,24,2,2,10/04/2016 13:57
22652,1,F,24,2,1,10/04/2016 13:57
22653,1,M,24,4,2,10/04/2016 14:08
22654,1,F,58,2,0,10/04/2016 14:09
22655,1,M,33,3,1,10/04/2016 14:09
22656,1,F,33,2,0,10/04/2016 14:09
22657,1,M,58,4,1,10/04/2016 14:10
22658,1,F,33,8,6,10/04/2016 14:10
22659,1,F,24,1,0,10/04/2016 14:12
22660,1,F,6,2,1,10/04/2016 14:14
22661,1,F,24,1,0,10/04/2016 14:16
22662,1,F,24,35,31,10/04/2016 14:19
22663,1,M,58,2,0,10/04/2016 14:19
22664,1,M,24,1,0,10/04/2016 14:30
22665,1,F,58,4,3,10/04/2016 14:32
22666,1,F,24,1,0,10/04/2016 14:39
22667,1,F,16,3,2,10/04/2016 14:39
22668,1,M,33,2,1,10/04/2016 14:39
22669,1,F,24,1,0,10/04/2016 14:44
22670,1,M,24,6,2,10/04/2016 14:49
22671,1,F,24,2,1,10/04/2016 14:49
22672,1,M,24,2,1,10/04/2016 14:52
22673,1,F,33,2,0,10/04/2016 14:53
22674,1,M,24,1,0,10/04/2016 14:56
22675,1,M,70,3,1,10/04/2016 15:03
22676,1,F,58,5,2,10/04/2016 15:03
22677,1,F,33,4,2,10/04/2016 15:03
22678,1,M,24,3,1,10/04/2016 15:05
22679,1,F,24,3,1,10/04/2016 15:36
22680,1,M,24,4,1,10/04/2016 15:37
22681,1,M,24,3,2,10/04/2016 15:38
22682,1,M,24,2,1,10/04/2016 15:38
22683,1,M,24,5,3,10/04/2016 15:39
22684,1,M,58,2,2,10/04/2016 15:39
22685,1,F,24,5,4,10/04/2016 15:42
22686,1,M,33,4,2,10/04/2016 15:42
22687,1,M,33,3,1,10/04/2016 15:42
22688,1,F,33,11,5,10/04/2016 15:42
22689,1,F,24,12,9,10/04/2016 15:42
22690,1,F,33,4,1,10/04/2016 15:43
22691,1,F,16,2,0,10/04/2016 15:45
22692,1,M,24,1,0,10/04/2016 15:45
22693,1,F,24,4,2,10/04/2016 15:46
22694,1,M,24,4,2,10/04/2016 15:46
22695,1,M,33,3,1,10/04/2016 15:48
22696,1,F,33,26,1,10/04/2016 15:48
22697,1,M,70,5,1,10/04/2016 15:49
22698,1,M,24,1,0,10/04/2016 15:52
22699,1,M,24,3,2,10/04/2016 16:02
22700,1,M,24,1,0,10/04/2016 16:02
22701,1,F,33,6,4,10/04/2016 16:08
22702,1,F,6,4,2,10/04/2016 16:08
22703,1,M,6,2,1,10/04/2016 16:08
22704,1,M,24,5,3,10/04/2016 16:11
22705,1,M,58,6,5,10/04/2016 16:11
22706,1,M,33,1,0,10/04/2016 16:15
22707,1,M,24,2,0,10/04/2016 16:15
22708,1,F,58,15,11,10/04/2016 16:16
22709,1,F,58,8,5,10/04/2016 16:16
22710,1,F,24,6,1,10/04/2016 16:16
22711,1,F,24,1,0,10/04/2016 16:16
22712,1,M,24,75,64,10/04/2016 16:19
22713,1,F,24,7,6,10/04/2016 16:19
22714,1,M,24,8,3,10/04/2016 16:19
22715,1,M,24,11,10,10/04/2016 16:20
22716,1,M,24,31,26,10/04/2016 16:20
22717,1,F,33,3,1,10/04/2016 16:21
22718,1,M,24,4,2,10/04/2016 16:21
22719,1,F,6,4,1,10/04/2016 16:24
22720,1,M,33,419,3,10/04/2016 16:28
22721,1,M,6,3,0,10/04/2016 16:28
22722,1,M,33,3,2,10/04/2016 16:30
22723,1,M,58,2,1,10/04/2016 16:31
22724,1,M,33,2,1,10/04/2016 16:31
22725,1,M,33,23,21,10/04/2016 16:31
22726,1,F,33,2,1,10/04/2016 16:32
22727,1,M,33,55,7,10/04/2016 16:35
22728,1,F,33,1,0,10/04/2016 16:38
22729,1,M,33,2,1,10/04/2016 16:45
22730,1,F,24,2,1,10/04/2016 16:52
22731,1,F,6,3,2,10/04/2016 16:52
22732,1,M,33,763,7,10/04/2016 16:52
22733,1,F,24,2,1,10/04/2016 16:53
22734,1,F,24,3,2,10/04/2016 16:54
22735,1,F,24,3,2,11/04/2016 08:49
22736,1,F,58,1,0,11/04/2016 08:49
22737,1,F,33,3,2,11/04/2016 09:17
22738,1,M,6,2,2,11/04/2016 09:17
22739,1,M,24,4,1,11/04/2016 09:17
22740,1,F,6,1,0,11/04/2016 09:17
22741,1,M,33,3,2,11/04/2016 10:11
22742,1,M,58,1,0,11/04/2016 10:11
22743,1,M,24,74,1,11/04/2016 10:12
22744,1,M,70,3,2,11/04/2016 10:14
22745,1,M,24,4,1,11/04/2016 10:23
22746,1,M,24,6,2,11/04/2016 10:23
22747,1,M,24,3,0,11/04/2016 10:25
22748,1,F,16,3,1,11/04/2016 10:25
22749,1,M,24,14,0,11/04/2016 10:26
22750,1,M,24,4,1,11/04/2016 10:27
22751,1,M,58,1,0,11/04/2016 10:30
22752,1,M,24,2,1,11/04/2016 10:33
22753,1,M,33,4,2,11/04/2016 10:39
22754,1,F,33,1,0,11/04/2016 10:39
22755,1,F,24,2,0,11/04/2016 10:39
22756,1,M,16,3,2,11/04/2016 10:46
22757,1,M,24,2,0,11/04/2016 10:52
22758,1,M,33,2,1,11/04/2016 10:56
22759,1,F,58,3,2,11/04/2016 10:56
22760,1,M,70,1,0,11/04/2016 10:56
22761,1,M,70,3,0,11/04/2016 11:00
22762,1,M,24,3,1,11/04/2016 11:00
22763,1,M,6,1,0,11/04/2016 11:03
22764,1,M,24,7,3,11/04/2016 11:03
22765,1,M,24,6,1,11/04/2016 11:03
22766,1,M,24,5,4,11/04/2016 11:03
22767,1,M,70,27,25,11/04/2016 11:03
22768,1,M,70,15,7,11/04/2016 11:04
22769,1,F,24,1,0,11/04/2016 11:05
22770,1,F,33,3,2,11/04/2016 11:05
22771,1,F,24,1,0,11/04/2016 11:05
22772,1,F,24,2,1,11/04/2016 11:22
22773,1,F,24,2,1,11/04/2016 11:23
22774,1,F,24,5,1,11/04/2016 11:23
22775,1,F,33,5,2,11/04/2016 11:28
22776,1,F,24,2,1,11/04/2016 11:37
22777,1,F,6,2,1,11/04/2016 11:37
22778,1,F,33,2,1,11/04/2016 11:39
22779,1,M,70,2,1,11/04/2016 11:39
22780,1,F,24,3,1,11/04/2016 11:43
22781,1,F,33,3,2,11/04/2016 11:44
22782,1,F,24,2,0,11/04/2016 11:45
22783,1,M,6,2,1,11/04/2016 11:46
22784,1,M,24,3,2,11/04/2016 11:46
22785,1,M,24,23,4,11/04/2016 11:47
22786,1,M,33,5,2,11/04/2016 11:47
22787,1,M,24,2,0,11/04/2016 11:48
22788,1,M,24,1,0,11/04/2016 11:48
22789,1,F,33,3,2,11/04/2016 11:48
22790,1,M,6,1,0,11/04/2016 11:50
22791,1,F,33,2,0,11/04/2016 11:54
22792,1,M,24,2,1,11/04/2016 11:56
22793,1,M,33,12,4,11/04/2016 11:56
22794,1,M,33,1,0,11/04/2016 11:56
22795,1,M,70,3,1,11/04/2016 12:02
22796,1,M,24,3,3,11/04/2016 12:02
22797,1,F,6,2,1,11/04/2016 12:09
22798,1,M,33,2,1,11/04/2016 12:09
22799,1,M,24,29,1,11/04/2016 12:10
22800,1,M,33,3,2,11/04/2016 12:14
22801,1,F,6,3,1,11/04/2016 12:14
22802,1,F,33,2,0,11/04/2016 12:17
22803,1,M,24,1,0,11/04/2016 12:17
22804,1,M,24,5,2,11/04/2016 12:18
22805,1,M,24,3,2,11/04/2016 12:24
22806,1,M,24,4,3,11/04/2016 12:24
22807,1,F,33,2,1,11/04/2016 12:47
22808,1,F,33,2,0,11/04/2016 12:47
22809,1,M,24,1,0,11/04/2016 12:54
22810,1,F,16,1,0,11/04/2016 12:58
22811,1,M,33,2,1,11/04/2016 13:26
22812,1,M,24,2,0,11/04/2016 13:27
22813,1,F,58,1,0,11/04/2016 13:27
22814,1,M,6,3,1,11/04/2016 13:28
22815,1,M,70,80,51,11/04/2016 13:29
22816,1,M,33,42,23,11/04/2016 13:30
22817,1,M,70,30,8,11/04/2016 13:31
22818,1,M,70,25,8,11/04/2016 13:32
22819,1,M,70,36,23,11/04/2016 13:33
22820,1,F,58,32,1,11/04/2016 13:33
22821,1,M,70,18,5,11/04/2016 13:33
22822,1,M,33,2,0,11/04/2016 13:36
22823,1,M,24,1,0,11/04/2016 13:38
22824,1,M,24,4,2,11/04/2016 13:41
22825,1,M,24,2,1,11/04/2016 13:41
22826,1,F,58,4,3,11/04/2016 13:42
22827,1,M,70,2,1,11/04/2016 13:42
22828,1,F,33,2,1,11/04/2016 13:47
22829,1,F,33,2,1,11/04/2016 13:50
22830,1,M,58,1,0,11/04/2016 13:50
22831,1,F,16,3,2,11/04/2016 13:50
22832,1,F,33,2,0,11/04/2016 14:01
22833,1,M,24,4,2,11/04/2016 14:07
22834,1,F,33,2,0,11/04/2016 14:15
22835,1,F,24,2,1,11/04/2016 14:15
22836,1,F,33,4,3,11/04/2016 14:26
22837,1,F,24,5,4,11/04/2016 14:38
22838,1,M,24,3,1,11/04/2016 14:38
22839,1,F,24,4,1,11/04/2016 14:44
22840,1,F,33,3,2,11/04/2016 14:45
22841,1,M,58,1,0,11/04/2016 14:45
22842,1,M,33,304,2,11/04/2016 14:45
22843,1,F,33,1,0,11/04/2016 14:45
22844,1,F,24,2,2,11/04/2016 14:55
22845,1,M,33,1,0,11/04/2016 14:55
22846,1,M,33,2,2,11/04/2016 14:55
22847,1,M,24,2,1,11/04/2016 14:59
22848,1,F,58,1,0,11/04/2016 15:04
22849,1,M,16,7,2,11/04/2016 15:04
22850,1,M,24,3,1,11/04/2016 15:04
22851,1,M,58,7,1,11/04/2016 15:05
22852,1,M,24,2,0,11/04/2016 15:17
22853,1,M,33,3,1,11/04/2016 15:19
22854,1,F,24,4,3,11/04/2016 15:21
22855,1,M,24,1,0,11/04/2016 15:21
22856,1,M,24,4,3,11/04/2016 15:22
22857,1,M,24,2,1,11/04/2016 15:22
22858,1,M,24,10,8,11/04/2016 15:23
22859,1,M,24,35,34,11/04/2016 15:23
22860,1,M,58,3,2,11/04/2016 15:23
22861,1,M,24,19,17,11/04/2016 15:23
22862,1,M,33,9,1,11/04/2016 15:24
22863,1,M,24,3,2,11/04/2016 15:24
22864,1,M,24,1,0,11/04/2016 15:25
22865,1,F,24,2,1,11/04/2016 15:26
22866,1,F,24,4,2,11/04/2016 15:26
22867,1,M,6,4,2,11/04/2016 15:28
22868,1,M,24,4,3,11/04/2016 15:37
22869,1,M,33,179,30,11/04/2016 15:37
22870,1,F,24,2,0,11/04/2016 15:39
22871,1,F,24,4,2,11/04/2016 15:49
22872,1,M,6,1,0,11/04/2016 15:49
22873,1,M,33,1,0,11/04/2016 15:49
22874,1,F,24,3,2,11/04/2016 15:49
22875,1,M,24,3,2,11/04/2016 15:51
22876,1,M,33,1,0,11/04/2016 15:56
22877,1,M,6,2,2,11/04/2016 15:56
22878,1,M,24,1,0,11/04/2016 15:57
22879,1,M,33,299,9,11/04/2016 15:58
22880,1,F,24,3,2,11/04/2016 15:58
22881,1,F,6,1,1,11/04/2016 15:59
22882,1,M,33,3,2,11/04/2016 15:59
22883,1,M,33,39,4,11/04/2016 16:01
22884,1,M,24,8,5,11/04/2016 16:03
22885,1,M,24,3,2,11/04/2016 16:09
22886,1,M,24,11,10,11/04/2016 16:09
22887,1,M,33,7,6,11/04/2016 16:09
22888,1,M,24,2,1,11/04/2016 16:10
22889,1,M,24,19,18,11/04/2016 16:10
22890,1,F,33,2,1,11/04/2016 16:10
22891,1,M,24,2,1,11/04/2016 16:10
22892,1,M,33,24,15,11/04/2016 16:10
22893,1,M,24,1,0,11/04/2016 16:11
22894,1,M,58,19,13,11/04/2016 16:11
22895,1,M,33,4,4,11/04/2016 16:11
22896,1,F,24,4,2,11/04/2016 16:16
22897,1,M,33,1756,182,11/04/2016 16:31
22898,1,M,33,1,1,11/04/2016 16:41
22899,1,M,24,6,4,11/04/2016 16:41
22900,1,F,24,1,0,11/04/2016 16:46
22901,1,M,24,4,1,11/04/2016 16:47
22902,1,F,6,2,2,11/04/2016 17:01
22903,1,M,24,1,0,11/04/2016 17:04
22904,1,F,33,2,0,11/04/2016 17:10
22905,1,M,24,7,5,11/04/2016 17:11
22906,1,F,24,1,0,11/04/2016 17:13
22907,1,F,24,5,4,11/04/2016 17:14
22908,1,M,58,32,2,11/04/2016 17:15
22909,1,M,58,42,30,11/04/2016 17:15
22910,1,M,24,1,0,11/04/2016 17:23
22911,1,M,24,2,1,11/04/2016 17:23
22912,1,F,24,4,2,11/04/2016 17:23
22913,1,F,24,3,2,11/04/2016 17:25
22914,1,M,24,2,1,11/04/2016 17:25
22915,1,F,24,3,1,11/04/2016 17:25
22916,1,M,24,5,2,11/04/2016 17:31
22917,1,M,24,5,2,11/04/2016 17:31
22918,1,M,24,2,1,11/04/2016 17:35
22919,1,F,24,1,0,11/04/2016 17:35
22920,1,M,58,7,5,11/04/2016 17:35
22921,1,F,33,10,6,11/04/2016 17:35
22922,1,F,24,8,7,11/04/2016 17:35
22923,1,F,24,4,2,11/04/2016 17:36
22924,1,F,24,1,1,11/04/2016 17:38
22925,1,F,24,2,1,11/04/2016 17:42
22926,1,M,58,2,1,11/04/2016 17:42
22927,1,M,24,4,3,11/04/2016 17:44
22928,1,F,24,6,5,11/04/2016 17:44
22929,1,F,24,3,2,11/04/2016 17:44
22930,1,F,24,3,2,11/04/2016 17:46
22931,1,M,24,2,1,11/04/2016 17:47
22932,1,F,24,6,5,11/04/2016 17:48
22933,1,F,6,5,4,11/04/2016 17:48
22934,1,F,24,5,4,11/04/2016 17:49
22935,1,M,33,4,3,11/04/2016 18:01
22936,1,M,33,2,2,11/04/2016 18:11
22937,1,M,24,2,1,11/04/2016 18:18
22938,1,M,6,4,3,11/04/2016 18:23
22939,1,M,58,2,1,11/04/2016 18:24
22940,1,M,24,6,5,11/04/2016 18:24
22941,1,F,6,1,0,11/04/2016 18:26
22942,1,F,24,2,2,11/04/2016 18:26
22943,1,F,16,3,0,11/04/2016 18:29
22944,1,F,70,3,1,11/04/2016 18:31
22945,1,F,24,2,1,11/04/2016 18:31
22946,1,M,33,8,3,11/04/2016 18:44
22947,1,M,24,3,1,11/04/2016 18:44
22948,1,M,24,2,1,11/04/2016 18:48
22949,1,M,24,2,1,11/04/2016 18:48
22950,1,M,24,3,1,11/04/2016 18:50
22951,1,F,24,2,2,11/04/2016 19:00
22952,1,F,16,2,1,11/04/2016 19:03
22953,1,M,24,8,3,11/04/2016 19:03
22954,1,M,24,2,1,11/04/2016 19:03
22955,1,M,24,4,4,11/04/2016 19:03
22956,1,M,24,2,1,11/04/2016 19:03
22957,1,M,24,3,2,11/04/2016 19:05
22958,1,M,58,49,46,11/04/2016 19:05
22959,1,F,33,11,8,11/04/2016 19:06
22960,1,F,33,17,11,11/04/2016 19:06
22961,1,M,24,3,2,11/04/2016 19:09
22962,1,M,70,3,1,11/04/2016 19:09
22963,1,M,24,1,1,11/04/2016 19:09
22964,1,M,24,1,0,11/04/2016 19:09
22965,1,M,58,2,1,11/04/2016 19:09
22966,1,M,24,19,18,11/04/2016 19:09
22967,1,F,33,8,6,11/04/2016 19:10
22968,1,M,24,27,20,11/04/2016 19:10
22969,1,M,58,10,5,11/04/2016 19:10
22970,1,F,24,5,2,11/04/2016 19:11
22971,1,M,70,3,1,11/04/2016 19:14
22972,1,M,33,5,2,11/04/2016 19:15
22973,1,M,24,18,17,11/04/2016 19:16
22974,1,M,24,4,2,11/04/2016 19:16
22975,1,M,24,14,14,11/04/2016 19:16
22976,1,F,33,9,0,11/04/2016 19:19
22977,1,F,33,30,1,11/04/2016 19:21
22978,1,M,24,6,1,11/04/2016 19:21
22979,1,F,33,13,0,11/04/2016 19:21
22980,1,M,44,2,1,11/04/2016 19:22
22981,1,F,58,5,4,11/04/2016 19:22
22982,1,M,70,4,0,11/04/2016 19:24
22983,1,M,70,6,5,11/04/2016 19:24
22984,1,M,70,10,7,11/04/2016 19:25
22985,1,M,24,4,2,11/04/2016 19:28
22986,1,M,24,1,0,11/04/2016 19:29
22987,1,M,33,4,2,11/04/2016 19:31
22988,1,M,24,13,12,11/04/2016 19:32
22989,1,M,70,4,3,11/04/2016 19:32
22990,1,M,24,4,1,11/04/2016 19:32
22991,1,M,33,7,2,11/04/2016 19:32
22992,1,M,24,3,2,11/04/2016 19:32
22993,1,M,33,36,33,11/04/2016 19:32
22994,1,M,33,1,1,11/04/2016 19:32
22995,1,M,24,10,9,11/04/2016 19:32
22996,1,M,24,12,9,11/04/2016 19:34
22997,1,M,16,3,2,11/04/2016 19:34
22998,1,M,24,2,1,11/04/2016 19:35
22999,1,M,33,112,0,11/04/2016 19:35
23000,1,M,33,12,11,11/04/2016 19:35
23001,1,M,24,34,33,11/04/2016 19:35
23002,1,M,33,30,29,11/04/2016 19:36
23003,1,M,24,34,33,11/04/2016 19:36
23004,1,F,24,3,1,11/04/2016 19:37
23005,1,M,33,2,1,11/04/2016 19:37
23006,1,M,24,5,1,11/04/2016 19:39
23007,1,M,24,4,0,11/04/2016 19:39
23008,1,M,58,5,0,11/04/2016 19:42
23009,1,M,58,1,0,11/04/2016 19:42
23010,1,M,24,4,1,11/04/2016 19:42
23011,1,M,58,1,0,11/04/2016 19:42
23012,1,M,33,27,1,11/04/2016 19:43
23013,1,M,33,2,2,11/04/2016 19:44
23014,1,F,24,3,3,11/04/2016 19:44
23015,1,F,33,4,1,11/04/2016 19:47
23016,1,M,33,8,4,11/04/2016 19:49
23017,1,M,33,11,6,11/04/2016 19:51
23018,1,M,58,3,2,11/04/2016 19:52
23019,1,F,24,2,1,11/04/2016 19:53
23020,1,M,24,3,2,11/04/2016 20:01
23021,1,F,70,7,0,11/04/2016 20:02
23022,1,M,70,1,1,11/04/2016 20:03
23023,1,F,33,3,1,11/04/2016 20:03
23024,1,F,70,7,0,11/04/2016 20:09
23025,1,F,33,55,0,11/04/2016 20:12
23026,1,F,24,3,3,11/04/2016 20:13
23027,1,M,33,7,3,11/04/2016 20:13
23028,1,F,24,2,1,11/04/2016 20:13
23029,1,M,58,12,9,11/04/2016 20:14
23030,1,M,33,2,1,11/04/2016 20:16
23031,1,M,33,42,0,11/04/2016 20:18
23032,1,M,33,62,0,11/04/2016 20:26
23033,1,F,24,2,1,11/04/2016 20:28
23034,1,F,6,2,1,11/04/2016 20:28
23035,1,M,70,4,0,11/04/2016 20:31
23036,1,M,33,113,0,11/04/2016 20:35
23037,1,M,33,109,0,11/04/2016 20:37
23038,1,M,70,39,0,11/04/2016 20:39
23039,1,F,24,2,1,11/04/2016 20:40
