"personId","machineId","gender","age","attendanceTime","attentionTime","date"
9246,1,"M",6,3,2,"2016-01-30 15:20:32"
9247,1,"M",24,4,1,"2016-01-30 15:20:35"
9248,1,"M",33,3,1,"2016-01-30 15:20:38"
9249,1,"F",58,13,0,"2016-01-30 15:20:50"
9250,1,"F",24,14,14,"2016-01-30 15:20:52"
9251,1,"M",33,3,1,"2016-01-30 15:22:10"
9252,1,"F",24,4,3,"2016-01-30 15:23:30"
9253,1,"F",6,4,1,"2016-01-30 15:24:10"
9254,1,"F",33,14,7,"2016-01-30 15:24:30"
9255,1,"M",33,2,1,"2016-01-30 15:26:10"
9256,1,"M",33,8,1,"2016-01-30 15:26:13"
9257,1,"M",24,9,0,"2016-01-30 15:26:30"
9258,1,"F",24,7,7,"2016-01-30 15:26:33"
9259,1,"F",24,3,2,"2016-01-30 15:26:50"
9260,1,"F",24,2,1,"2016-01-30 15:26:52"
9261,1,"F",24,5,4,"2016-01-30 15:27:10"
9262,1,"M",24,10,0,"2016-01-30 15:27:50"
9263,1,"M",24,2,1,"2016-01-30 15:27:52"
9264,1,"M",24,16,7,"2016-01-30 15:28:50"
9265,1,"M",24,5,3,"2016-01-30 15:30:10"
9266,1,"M",58,11,2,"2016-01-30 15:30:50"
9267,1,"M",58,21,4,"2016-01-30 15:31:10"
9268,1,"M",58,20,13,"2016-01-30 15:31:30"
9269,1,"F",70,2,0,"2016-01-30 15:31:50"
9270,1,"M",33,3,2,"2016-01-30 15:32:13"
9271,1,"M",33,1,0,"2016-01-30 15:32:16"
9272,1,"M",33,3,2,"2016-01-30 15:32:18"
9273,1,"M",33,2,1,"2016-01-30 15:32:30"
9274,1,"F",24,7,6,"2016-01-30 15:33:10"
9275,1,"F",24,10,8,"2016-01-30 15:33:13"
9276,1,"M",33,2,1,"2016-01-30 15:34:50"
9277,1,"F",24,5,2,"2016-01-30 15:36:10"
9278,1,"F",24,2,1,"2016-01-30 15:36:30"
9279,1,"F",24,7,5,"2016-01-30 15:36:50"
9280,1,"F",24,3,1,"2016-01-30 15:36:53"
9281,1,"F",24,1,0,"2016-01-30 15:36:56"
9282,1,"F",24,5,3,"2016-01-30 15:36:59"
9283,1,"M",24,4,2,"2016-01-30 15:37:02"
9284,1,"F",24,3,2,"2016-01-30 15:38:10"
9285,1,"F",6,10,9,"2016-01-30 15:38:12"
9286,1,"M",70,2,0,"2016-01-30 15:38:16"
9287,1,"M",33,3,2,"2016-01-30 15:39:50"
9288,1,"F",24,2,1,"2016-01-30 15:42:30"
9289,1,"F",24,14,13,"2016-01-30 15:42:33"
9290,1,"M",24,3,2,"2016-01-30 15:42:35"
9291,1,"F",33,2,1,"2016-01-30 15:46:10"
9292,1,"M",33,2,1,"2016-01-30 15:46:30"
9293,1,"M",24,7,2,"2016-01-30 15:46:33"
9294,1,"M",33,11,6,"2016-01-30 15:46:35"
9295,1,"M",33,2,1,"2016-01-30 15:46:50"
9296,1,"M",24,13,9,"2016-01-30 15:47:10"
9297,1,"F",33,28,23,"2016-01-30 15:47:50"
9298,1,"M",33,33,17,"2016-01-30 15:48:30"
9299,1,"M",33,3,1,"2016-01-30 15:48:50"
9300,1,"F",33,36,14,"2016-01-30 15:49:30"
9301,1,"M",58,2,1,"2016-01-30 15:51:10"
9302,1,"F",24,4,3,"2016-01-30 15:51:13"
9303,1,"F",33,94,50,"2016-01-30 15:52:10"
9304,1,"M",33,12,3,"2016-01-30 15:53:10"
9305,1,"F",33,19,11,"2016-01-30 15:53:30"
9306,1,"F",33,23,11,"2016-01-30 15:54:10"
9307,1,"F",24,2,0,"2016-01-30 15:54:30"
9308,1,"M",24,2,0,"2016-01-30 15:54:33"
9309,1,"F",33,2,1,"2016-01-30 15:54:35"
9310,1,"F",24,2,1,"2016-01-30 15:55:30"
9311,1,"F",24,4,3,"2016-01-30 15:56:10"
9312,1,"M",24,1,0,"2016-01-30 15:56:13"
9313,1,"F",6,2,2,"2016-01-30 15:56:30"
9314,1,"M",33,4,2,"2016-01-30 15:56:33"
9315,1,"F",58,2,1,"2016-01-30 15:58:10"
9316,1,"F",70,2,2,"2016-01-30 15:58:50"
9317,1,"M",70,4,2,"2016-01-30 16:00:30"
9318,1,"F",24,2,1,"2016-01-30 16:00:33"
9319,1,"F",33,2,1,"2016-01-30 16:00:36"
9320,1,"F",6,3,2,"2016-01-30 16:00:38"
9321,1,"M",58,2,1,"2016-01-30 16:04:51"
9322,1,"F",70,2,1,"2016-01-30 16:05:30"
9323,1,"M",24,4,1,"2016-01-30 16:05:33"
9324,1,"F",6,1,0,"2016-01-30 16:05:36"
9325,1,"F",24,11,0,"2016-01-30 16:05:51"
9326,1,"M",24,2,1,"2016-01-30 16:08:11"
9327,1,"M",24,2,1,"2016-01-30 16:08:31"
9328,1,"M",16,3,3,"2016-01-30 16:16:11"
9329,1,"M",24,1,0,"2016-01-30 16:16:13"
9330,1,"M",24,4,3,"2016-01-30 16:20:31"
9331,1,"F",24,4,1,"2016-01-30 16:23:11"
9332,1,"F",33,4,1,"2016-01-30 16:23:14"
9333,1,"M",24,2,1,"2016-01-30 16:24:31"
9334,1,"M",24,4,2,"2016-01-30 16:24:33"
9335,1,"M",24,2,1,"2016-01-30 16:24:37"
9336,1,"F",58,4,2,"2016-01-30 16:25:11"
9337,1,"M",24,1,0,"2016-01-30 16:27:51"
9338,1,"M",24,4,3,"2016-01-30 16:27:53"
9339,1,"M",58,3,1,"2016-01-30 16:27:56"
9340,1,"M",16,1,0,"2016-01-30 16:29:11"
9341,1,"M",58,2,1,"2016-01-30 16:30:31"
9342,1,"M",33,6,5,"2016-01-30 16:30:51"
9343,1,"M",33,4,3,"2016-01-30 16:31:11"
9344,1,"F",24,1,0,"2016-01-30 16:32:31"
9345,1,"F",24,2,0,"2016-01-30 16:32:34"
9346,1,"M",24,2,0,"2016-01-30 16:32:36"
9347,1,"M",24,4,2,"2016-01-30 16:34:45"
9348,1,"F",24,3,2,"2016-01-30 16:35:13"
9349,1,"M",24,3,1,"2016-01-30 16:35:16"
9350,1,"F",70,3,1,"2016-01-30 16:36:11"
9351,1,"F",6,2,0,"2016-01-30 16:36:14"
9352,1,"F",24,3,1,"2016-01-30 16:36:51"
9353,1,"F",24,1,0,"2016-01-30 16:37:31"
9354,1,"M",33,5,3,"2016-01-30 16:37:34"
9355,1,"F",24,1,0,"2016-01-30 16:37:51"
9356,1,"M",24,3,3,"2016-01-30 16:37:54"
9357,1,"M",24,3,2,"2016-01-30 16:38:51"
9358,1,"M",70,6,0,"2016-01-30 16:39:51"
9359,1,"M",24,4,2,"2016-01-30 16:40:11"
9360,1,"M",24,3,2,"2016-01-30 16:40:51"
9361,1,"M",33,65,39,"2016-01-30 16:40:54"
9362,1,"M",33,1,0,"2016-01-30 16:41:09"
9363,1,"M",24,4,2,"2016-01-30 16:41:11"
9364,1,"M",58,26,25,"2016-01-30 16:41:31"
9365,1,"F",33,2,1,"2016-01-30 16:42:51"
9366,1,"M",33,12,9,"2016-01-30 16:42:54"
9367,1,"F",24,3,3,"2016-01-30 16:44:11"
9368,1,"M",24,7,2,"2016-01-30 16:44:51"
9369,1,"M",33,2,0,"2016-01-30 16:45:11"
9370,1,"M",24,4,3,"2016-01-30 16:46:51"
9371,1,"M",33,3,1,"2016-01-30 16:48:11"
9372,1,"M",33,2,1,"2016-01-30 16:48:31"
9373,1,"M",70,3,1,"2016-01-30 16:49:11"
9374,1,"M",70,8,6,"2016-01-30 16:49:31"
9375,1,"M",24,3,1,"2016-01-30 16:49:36"
9376,1,"M",24,4,3,"2016-01-30 16:49:38"
9377,1,"M",58,12,11,"2016-01-30 16:49:51"
9378,1,"M",70,43,36,"2016-01-30 16:50:31"
9379,1,"M",33,5,1,"2016-01-30 16:51:31"
9380,1,"F",58,1,0,"2016-01-30 16:52:32"
9381,1,"M",58,2,1,"2016-01-30 16:53:32"
9382,1,"M",58,3,2,"2016-01-30 16:53:51"
9383,1,"M",33,3,2,"2016-01-30 16:54:32"
9384,1,"M",58,13,3,"2016-01-30 16:54:35"
9385,1,"M",70,3,2,"2016-01-30 16:55:12"
9386,1,"M",70,7,3,"2016-01-30 16:56:12"
9387,1,"M",70,7,2,"2016-01-30 16:56:31"
9388,1,"M",70,6,5,"2016-01-30 16:56:37"
9389,1,"M",24,4,2,"2016-01-30 16:57:32"
9390,1,"F",6,8,2,"2016-01-30 16:57:52"
9391,1,"F",24,3,2,"2016-01-30 16:59:31"
9392,1,"M",58,11,3,"2016-01-30 17:02:12"
9393,1,"M",70,52,15,"2016-01-30 17:02:16"
9394,1,"M",58,29,24,"2016-01-30 17:05:20"
9395,1,"M",58,42,39,"2016-01-30 17:06:05"
9396,1,"F",58,10,8,"2016-01-30 17:07:12"
9397,1,"M",58,7,1,"2016-01-30 17:07:32"
9398,1,"M",24,4,1,"2016-01-30 17:14:52"
9399,1,"M",24,2,1,"2016-01-30 17:14:55"
9400,1,"F",24,2,0,"2016-01-30 17:14:58"
9401,1,"F",33,2,1,"2016-01-30 17:16:32"
9402,1,"M",70,1,0,"2016-01-30 17:16:34"
9403,1,"M",24,2,1,"2016-01-30 17:16:37"
9404,1,"M",6,3,2,"2016-01-30 17:16:39"
9405,1,"M",70,6,2,"2016-01-30 17:17:12"
9406,1,"M",58,4,2,"2016-01-30 17:17:15"
9407,1,"M",24,2,0,"2016-01-30 17:17:32"
9408,1,"M",58,4,1,"2016-01-30 17:17:52"
9409,1,"F",33,2,0,"2016-01-30 17:17:56"
9410,1,"M",24,7,6,"2016-01-30 17:19:12"
9411,1,"F",16,4,1,"2016-01-30 17:19:14"
9412,1,"F",24,4,2,"2016-01-30 17:19:32"
9413,1,"F",24,13,6,"2016-01-30 17:19:34"
9414,1,"M",6,2,0,"2016-01-30 17:19:52"
9415,1,"M",24,2,1,"2016-01-30 17:19:54"
9416,1,"F",24,2,1,"2016-01-30 17:20:32"
9417,1,"F",58,1,1,"2016-01-30 17:20:44"
9418,1,"M",24,4,2,"2016-01-30 17:20:47"
9419,1,"F",33,1,0,"2016-01-30 17:24:32"
9420,1,"F",6,1,0,"2016-01-30 17:24:35"
9421,1,"M",58,2,1,"2016-01-30 17:24:37"
9422,1,"F",58,1,0,"2016-01-30 17:25:12"
9423,1,"F",24,4,1,"2016-01-30 17:25:33"
9424,1,"F",33,8,5,"2016-01-30 17:25:36"
9425,1,"M",6,2,0,"2016-01-30 17:25:40"
9426,1,"M",33,4,3,"2016-01-30 17:25:42"
9427,1,"F",24,5,3,"2016-01-30 17:26:32"
9428,1,"F",70,2,0,"2016-01-30 17:26:34"
9429,1,"M",6,1,0,"2016-01-30 17:26:37"
9430,1,"M",24,4,2,"2016-01-30 17:26:39"
9431,1,"F",70,3,1,"2016-01-30 17:26:43"
9432,1,"M",24,2,0,"2016-01-30 17:27:12"
9433,1,"M",24,13,8,"2016-01-30 17:27:32"
9434,1,"F",24,6,5,"2016-01-30 17:27:35"
9435,1,"F",70,4,4,"2016-01-30 17:27:37"
9436,1,"F",24,18,2,"2016-01-30 17:27:52"
9437,1,"F",58,7,5,"2016-01-30 17:28:12"
9438,1,"F",24,18,15,"2016-01-30 17:28:32"
9439,1,"M",24,2,1,"2016-01-30 17:29:32"
9440,1,"F",6,6,1,"2016-01-30 17:31:32"
9441,1,"M",24,5,1,"2016-01-30 17:31:35"
9442,1,"F",24,4,3,"2016-01-30 17:32:12"
9443,1,"M",24,2,1,"2016-01-30 17:32:32"
9444,1,"M",24,4,3,"2016-01-30 17:32:34"
9445,1,"F",24,4,3,"2016-01-30 17:32:38"
9446,1,"M",24,10,1,"2016-01-30 17:32:52"
9447,1,"M",24,2,0,"2016-01-30 17:33:52"
9448,1,"F",24,2,1,"2016-01-30 17:33:54"
9449,1,"F",24,2,1,"2016-01-30 17:33:57"
9450,1,"M",24,7,5,"2016-01-30 17:34:00"
9451,1,"M",24,2,1,"2016-01-30 17:34:03"
9452,1,"F",33,16,15,"2016-01-30 17:34:12"
9453,1,"M",24,18,2,"2016-01-30 17:34:15"
9454,1,"F",24,20,4,"2016-01-30 17:34:18"
9455,1,"M",70,1,0,"2016-01-30 17:35:12"
9456,1,"M",24,5,3,"2016-01-30 17:35:14"
9457,1,"F",24,3,2,"2016-01-30 17:35:19"
9458,1,"M",33,1,0,"2016-01-30 17:35:21"
9459,1,"M",24,3,2,"2016-01-30 17:35:24"
9460,1,"M",33,1,0,"2016-01-30 17:35:27"
9461,1,"M",24,4,1,"2016-01-30 17:35:29"
9462,1,"M",70,14,1,"2016-01-30 17:36:25"
9463,1,"F",58,5,3,"2016-01-30 17:37:52"
9464,1,"F",24,4,1,"2016-01-30 17:37:55"
9465,1,"F",24,15,11,"2016-01-30 17:38:12"
9466,1,"F",33,14,10,"2016-01-30 17:38:32"
9467,1,"F",24,13,9,"2016-01-30 17:38:52"
9468,1,"F",24,27,21,"2016-01-30 17:39:32"
9469,1,"F",33,5,4,"2016-01-30 17:39:52"
9470,1,"F",58,7,1,"2016-01-30 17:39:55"
9471,1,"M",58,12,12,"2016-01-30 17:40:12"
9472,1,"F",58,6,4,"2016-01-30 17:40:32"
9473,1,"F",58,9,2,"2016-01-30 17:40:35"
9474,1,"M",24,30,20,"2016-01-30 17:41:32"
9475,1,"M",33,2,0,"2016-01-30 17:41:52"
9476,1,"F",24,31,25,"2016-01-30 17:42:12"
9477,1,"M",33,1,0,"2016-01-30 17:42:52"
9478,1,"F",24,7,4,"2016-01-30 17:42:55"
9479,1,"F",24,30,23,"2016-01-30 17:43:32"
9480,1,"F",24,20,13,"2016-01-30 17:43:52"
9481,1,"F",24,5,3,"2016-01-30 17:44:32"
9482,1,"M",24,2,1,"2016-01-30 17:44:35"
9483,1,"M",24,2,0,"2016-01-30 17:44:52"
9484,1,"M",24,3,2,"2016-01-30 17:44:55"
9485,1,"M",24,3,3,"2016-01-30 17:45:12"
9486,1,"F",58,28,11,"2016-01-30 17:45:15"
9487,1,"M",70,7,1,"2016-01-30 17:47:32"
9488,1,"F",6,7,5,"2016-01-30 17:48:52"
9489,1,"F",70,2,1,"2016-01-30 17:51:32"
9490,1,"M",24,5,2,"2016-01-30 17:51:45"
9491,1,"M",24,1,0,"2016-01-30 17:52:28"
9492,1,"M",24,2,0,"2016-01-30 17:53:32"
9493,1,"F",24,2,1,"2016-01-30 17:53:35"
9494,1,"M",24,3,2,"2016-01-30 17:55:32"
9495,1,"M",24,2,1,"2016-01-30 18:00:12"
9496,1,"F",24,5,3,"2016-01-30 18:01:53"
9497,1,"M",58,3,2,"2016-01-30 18:01:55"
9498,1,"M",6,2,1,"2016-01-30 18:11:13"
9499,1,"M",58,3,1,"2016-01-30 18:11:16"
9500,1,"M",24,1,0,"2016-01-30 18:14:13"
9501,1,"M",33,3,2,"2016-01-30 18:14:15"
9502,1,"M",58,1,0,"2016-01-30 18:14:33"
9503,1,"M",24,2,1,"2016-01-30 18:15:13"
9504,1,"F",24,1,0,"2016-01-30 18:15:53"
9505,1,"M",24,8,4,"2016-01-30 18:15:55"
9506,1,"F",33,1,0,"2016-01-30 18:17:53"
9507,1,"F",58,3,2,"2016-01-30 18:18:33"
9508,1,"F",58,1,1,"2016-01-30 18:19:13"
9509,1,"F",58,30,27,"2016-01-30 18:19:15"
9510,1,"M",33,4,3,"2016-01-30 18:21:13"
9511,1,"F",24,1,0,"2016-01-30 18:23:24"
9512,1,"F",24,3,2,"2016-01-30 18:23:28"
9513,1,"F",24,2,2,"2016-01-30 18:23:53"
9514,1,"M",24,2,1,"2016-01-30 18:23:55"
9515,1,"M",6,2,1,"2016-01-30 18:24:13"
9516,1,"F",24,10,9,"2016-01-30 18:26:13"
9517,1,"F",6,2,0,"2016-01-30 18:27:33"
9518,1,"M",24,4,3,"2016-01-30 18:27:53"
9519,1,"M",6,2,1,"2016-01-30 18:28:53"
9520,1,"M",58,2,1,"2016-01-30 18:32:33"
9521,1,"M",24,3,1,"2016-01-30 18:39:13"
9522,1,"M",24,1,0,"2016-01-30 18:39:53"
9523,1,"F",16,1,0,"2016-01-30 18:47:33"
9524,1,"F",24,2,0,"2016-01-30 18:47:36"
9525,1,"M",24,4,0,"2016-01-30 18:48:13"
9526,1,"F",24,2,0,"2016-01-30 18:49:33"
9527,1,"F",33,2,1,"2016-01-30 18:49:36"
9528,1,"F",24,2,1,"2016-01-30 18:50:13"
9529,1,"F",6,3,1,"2016-01-30 18:54:35"
9530,1,"F",24,1,0,"2016-01-30 18:54:42"
9531,1,"F",33,2,0,"2016-01-30 18:55:53"
9532,1,"M",33,2,0,"2016-01-30 18:57:53"
9533,1,"M",33,12,11,"2016-01-30 18:58:34"
9534,1,"M",33,2,1,"2016-01-30 18:59:13"
9535,1,"M",24,3,2,"2016-01-30 18:59:34"
9536,1,"M",24,1,0,"2016-01-30 18:59:53"
9537,1,"F",24,2,1,"2016-01-30 19:00:14"
9538,1,"M",24,2,1,"2016-01-30 19:00:16"
9539,1,"F",24,2,1,"2016-01-30 19:01:34"
9540,1,"F",33,1,0,"2016-01-30 19:03:34"
9541,1,"M",24,3,2,"2016-01-30 19:05:54"
9542,1,"M",24,3,0,"2016-01-30 19:07:34"
9543,1,"M",24,6,4,"2016-01-30 19:07:54"
9544,1,"F",24,2,1,"2016-01-30 19:07:57"
9545,1,"F",24,1,0,"2016-01-30 19:13:54"
9546,1,"M",33,3,1,"2016-01-30 19:19:34"
9547,1,"M",58,1,1,"2016-01-30 19:20:54"
9548,1,"M",24,3,2,"2016-01-30 19:20:57"
9549,1,"M",24,6,5,"2016-01-30 19:21:00"
9550,1,"F",6,2,1,"2016-01-30 19:23:14"
9551,1,"M",24,4,3,"2016-01-30 19:23:54"
9552,1,"M",24,3,2,"2016-01-30 19:28:14"
9553,1,"M",33,3,1,"2016-01-30 19:28:17"
9554,1,"F",33,3,0,"2016-01-30 19:28:20"
9555,1,"M",24,3,2,"2016-01-30 19:28:23"
9556,1,"F",24,4,1,"2016-01-30 19:28:25"
9557,1,"M",16,3,2,"2016-01-30 19:28:28"
9558,1,"F",33,21,2,"2016-01-30 19:28:34"
9559,1,"M",24,1,0,"2016-01-30 19:29:54"
9560,1,"M",33,3,2,"2016-01-30 19:29:57"
9561,1,"F",24,23,2,"2016-01-30 19:30:34"
9562,1,"F",24,7,5,"2016-01-30 19:30:54"
9563,1,"F",24,1,0,"2016-01-30 19:31:14"
9564,1,"M",33,2,0,"2016-01-30 19:36:14"
9565,1,"F",24,2,1,"2016-01-30 19:41:14"
9566,1,"M",58,2,0,"2016-01-30 19:42:34"
9567,1,"F",33,2,1,"2016-01-30 19:42:37"
9568,1,"M",70,3,2,"2016-01-30 19:48:54"
9569,1,"F",24,1,0,"2016-01-30 19:48:57"
9570,1,"F",24,3,3,"2016-01-30 19:48:59"
9571,1,"M",24,4,3,"2016-01-30 19:49:14"
9572,1,"F",16,6,1,"2016-01-30 19:49:54"
9573,1,"F",24,3,1,"2016-01-30 20:10:35"
9574,1,"F",33,4,1,"2016-01-30 20:18:55"
9575,1,"F",58,1,0,"2016-01-30 20:18:58"
9576,1,"M",33,3,1,"2016-01-30 20:19:35"
9577,1,"F",33,2,1,"2016-01-30 20:19:38"
9578,1,"M",33,6,3,"2016-01-30 20:20:35"
9579,1,"F",24,3,2,"2016-01-30 20:20:38"
9580,1,"M",24,3,2,"2016-01-30 20:25:15"
9581,1,"M",24,7,2,"2016-01-30 20:25:35"
9582,1,"M",6,1,0,"2016-01-30 20:27:38"
9583,1,"M",24,3,1,"2016-01-30 20:27:43"
9584,1,"M",16,2,1,"2016-01-30 20:30:35"
9585,1,"M",70,4,2,"2016-01-30 20:37:35"
9586,1,"F",33,3,2,"2016-01-30 20:38:35"
9587,1,"M",33,2,1,"2016-01-30 20:38:55"
9588,1,"M",58,9,1,"2016-01-30 20:40:35"
9589,1,"F",33,4,2,"2016-01-30 20:40:38"
9590,1,"M",24,2,1,"2016-01-30 20:41:35"
9591,1,"F",24,3,1,"2016-01-30 20:54:35"
9592,1,"F",33,1,0,"2016-01-30 20:54:38"
9593,1,"F",24,3,1,"2016-01-30 20:54:41"
9594,1,"F",33,1,0,"2016-01-30 20:54:45"
9595,1,"F",24,1,0,"2016-01-30 20:54:47"
9596,1,"F",58,1,0,"2016-01-30 20:55:15"
9597,1,"F",58,4,2,"2016-01-30 20:55:18"
9598,1,"M",24,2,1,"2016-01-30 20:55:55"
9599,1,"M",24,3,1,"2016-01-30 20:55:58"
9600,1,"M",33,1,0,"2016-01-31 11:09:28"
9601,1,"M",6,5,1,"2016-01-31 11:58:29"
9602,1,"M",33,13,6,"2016-01-31 12:02:29"
9603,1,"M",24,3,2,"2016-01-31 12:02:49"
9604,1,"M",24,5,2,"2016-01-31 12:02:52"
9605,1,"M",24,1,1,"2016-01-31 12:04:29"
9606,1,"M",24,3,2,"2016-01-31 12:04:32"
9607,1,"M",24,2,1,"2016-01-31 12:06:29"
9608,1,"M",24,3,2,"2016-01-31 12:06:32"
9609,1,"M",24,2,1,"2016-01-31 12:10:09"
9610,1,"F",24,2,1,"2016-01-31 12:10:29"
9611,1,"F",70,6,2,"2016-01-31 12:10:32"
9612,1,"M",24,2,1,"2016-01-31 12:14:10"
9613,1,"F",24,3,0,"2016-01-31 12:15:49"
9614,1,"M",33,3,2,"2016-01-31 12:15:53"
9615,1,"M",16,1,0,"2016-01-31 12:15:56"
9616,1,"F",33,4,3,"2016-01-31 12:17:50"
9617,1,"M",24,8,7,"2016-01-31 12:18:09"
9618,1,"F",24,8,2,"2016-01-31 12:18:12"
9619,1,"M",33,2,0,"2016-01-31 12:18:50"
9620,1,"M",33,3,2,"2016-01-31 12:18:52"
9621,1,"F",24,2,1,"2016-01-31 12:19:09"
9622,1,"F",33,1,0,"2016-01-31 12:19:12"
9623,1,"M",70,7,0,"2016-01-31 12:19:15"
9624,1,"M",58,1,0,"2016-01-31 12:20:50"
9625,1,"M",58,1,0,"2016-01-31 12:21:10"
9626,1,"M",24,2,1,"2016-01-31 12:21:50"
9627,1,"M",33,5,3,"2016-01-31 12:24:10"
9628,1,"F",24,2,1,"2016-01-31 12:24:13"
9629,1,"M",24,4,3,"2016-01-31 12:24:16"
9630,1,"M",58,1,0,"2016-01-31 12:24:18"
9631,1,"M",24,16,16,"2016-01-31 12:24:30"
9632,1,"M",16,3,1,"2016-01-31 12:26:50"
9633,1,"M",70,1,0,"2016-01-31 12:28:27"
9634,1,"F",24,3,1,"2016-01-31 12:28:31"
9635,1,"M",24,1,1,"2016-01-31 12:33:50"
9636,1,"M",33,2,1,"2016-01-31 12:35:10"
9637,1,"M",24,3,3,"2016-01-31 12:35:13"
9638,1,"F",33,3,2,"2016-01-31 12:35:16"
9639,1,"F",24,4,1,"2016-01-31 12:40:30"
9640,1,"M",24,2,2,"2016-01-31 12:45:30"
9641,1,"F",6,2,1,"2016-01-31 12:48:50"
9642,1,"F",24,1,0,"2016-01-31 12:49:30"
9643,1,"M",24,4,2,"2016-01-31 12:54:10"
9644,1,"M",16,1,0,"2016-01-31 12:54:30"
9645,1,"M",33,8,8,"2016-01-31 12:54:33"
9646,1,"M",70,3,2,"2016-01-31 12:56:30"
9647,1,"M",33,3,2,"2016-01-31 12:56:33"
9648,1,"M",24,2,0,"2016-01-31 12:57:10"
9649,1,"M",24,3,1,"2016-01-31 12:58:10"
9650,1,"M",24,2,1,"2016-01-31 12:58:13"
9651,1,"M",24,2,1,"2016-01-31 12:58:53"
9652,1,"M",24,3,0,"2016-01-31 13:01:10"
9653,1,"M",24,1,0,"2016-01-31 13:03:10"
9654,1,"M",33,3,2,"2016-01-31 13:14:13"
9655,1,"F",33,3,2,"2016-01-31 13:14:15"
9656,1,"M",24,7,2,"2016-01-31 13:14:18"
9657,1,"M",70,5,2,"2016-01-31 13:14:44"
9658,1,"M",33,8,6,"2016-01-31 13:15:11"
9659,1,"M",16,2,1,"2016-01-31 13:17:11"
9660,1,"M",70,9,2,"2016-01-31 13:18:11"
9661,1,"M",70,1,0,"2016-01-31 13:18:51"
9662,1,"M",70,1,0,"2016-01-31 13:18:53"
9663,1,"F",33,2,1,"2016-01-31 13:22:11"
9664,1,"M",24,4,2,"2016-01-31 13:22:51"
9665,1,"F",24,1,0,"2016-01-31 13:25:51"
9666,1,"M",33,2,1,"2016-01-31 13:25:54"
9667,1,"M",24,2,1,"2016-01-31 13:26:11"
9668,1,"M",58,6,5,"2016-01-31 13:27:31"
9669,1,"M",24,18,16,"2016-01-31 13:27:34"
9670,1,"M",33,5,2,"2016-01-31 13:28:11"
9671,1,"M",24,6,2,"2016-01-31 13:28:31"
9672,1,"M",6,1,0,"2016-01-31 13:28:51"
9673,1,"M",24,13,1,"2016-01-31 13:29:11"
9674,1,"M",33,3,1,"2016-01-31 13:29:31"
9675,1,"M",44,3,2,"2016-01-31 13:30:22"
9676,1,"M",58,3,2,"2016-01-31 13:30:30"
9677,1,"M",24,5,4,"2016-01-31 13:30:32"
9678,1,"M",24,26,26,"2016-01-31 13:30:51"
9679,1,"F",58,26,26,"2016-01-31 13:30:54"
9680,1,"M",33,2,0,"2016-01-31 13:32:51"
9681,1,"M",70,1,0,"2016-01-31 13:36:51"
9682,1,"M",58,2,1,"2016-01-31 13:37:31"
9683,1,"F",33,1,0,"2016-01-31 13:37:51"
9684,1,"F",24,2,1,"2016-01-31 13:38:11"
9685,1,"M",24,2,1,"2016-01-31 13:38:13"
9686,1,"M",24,5,4,"2016-01-31 13:38:16"
9687,1,"M",24,2,1,"2016-01-31 13:40:11"
9688,1,"M",33,2,0,"2016-01-31 13:40:14"
9689,1,"M",58,8,4,"2016-01-31 13:40:51"
9690,1,"F",58,17,7,"2016-01-31 13:41:11"
9691,1,"F",24,4,3,"2016-01-31 13:42:51"
9692,1,"M",33,4,3,"2016-01-31 13:42:53"
9693,1,"F",58,3,0,"2016-01-31 13:44:51"
9694,1,"M",33,2,1,"2016-01-31 13:45:24"
9695,1,"M",6,2,0,"2016-01-31 13:46:11"
9696,1,"M",6,2,0,"2016-01-31 13:46:51"
9697,1,"F",24,2,1,"2016-01-31 13:47:31"
9698,1,"F",24,4,3,"2016-01-31 13:47:33"
9699,1,"F",24,4,3,"2016-01-31 13:50:11"
9700,1,"F",24,1,0,"2016-01-31 13:50:31"
9701,1,"F",24,4,2,"2016-01-31 13:50:51"
9702,1,"F",24,1,0,"2016-01-31 13:54:11"
9703,1,"M",58,7,4,"2016-01-31 13:58:31"
9704,1,"F",33,3,2,"2016-01-31 13:58:34"
9705,1,"F",33,3,3,"2016-01-31 13:58:37"
9706,1,"F",24,3,2,"2016-01-31 13:59:52"
9707,1,"M",33,2,1,"2016-01-31 14:00:31"
9708,1,"M",24,2,0,"2016-01-31 14:00:43"
9709,1,"M",24,1,0,"2016-01-31 14:00:46"
9710,1,"F",33,1,0,"2016-01-31 14:00:49"
9711,1,"F",6,2,0,"2016-01-31 14:02:11"
9712,1,"M",24,3,2,"2016-01-31 14:04:11"
9713,1,"M",6,2,1,"2016-01-31 14:04:14"
9714,1,"M",24,10,6,"2016-01-31 14:06:11"
9715,1,"M",70,10,1,"2016-01-31 14:06:31"
9716,1,"F",58,1,0,"2016-01-31 14:10:11"
9717,1,"M",24,4,2,"2016-01-31 14:11:52"
9718,1,"M",24,2,1,"2016-01-31 14:13:11"
9719,1,"F",24,2,1,"2016-01-31 14:13:14"
9720,1,"F",33,1,0,"2016-01-31 14:14:31"
9721,1,"M",24,2,1,"2016-01-31 14:14:34"
9722,1,"F",24,4,1,"2016-01-31 14:15:11"
9723,1,"M",24,5,4,"2016-01-31 14:17:12"
9724,1,"M",58,1,0,"2016-01-31 14:17:14"
9725,1,"M",33,1,0,"2016-01-31 14:17:31"
9726,1,"M",24,1,0,"2016-01-31 14:17:34"
